InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
557412,35965,,5,2011-06-20 11:38:00,0.0,,United Kingdom
557415,21937,,12,2011-06-20 11:48:00,0.0,,United Kingdom
557417,84809B,damaged,-324,2011-06-20 11:51:00,0.0,,United Kingdom
557486,22084,,44,2011-06-20 14:42:00,0.0,,United Kingdom
557491,85213,,66,2011-06-20 15:08:00,0.0,,United Kingdom
557596,23114,Damaged,-1440,2011-06-21 11:33:00,0.0,,United Kingdom
557597,23115,Damaged,-1440,2011-06-21 11:33:00,0.0,,United Kingdom
557599,23116,Damaged,-1440,2011-06-21 11:34:00,0.0,,United Kingdom
557600,23117,Damaged,-1440,2011-06-21 11:35:00,0.0,,United Kingdom
557613,21841,,80,2011-06-21 13:12:00,0.0,,United Kingdom
557756,22567,,-14,2011-06-22 13:18:00,0.0,,United Kingdom
557777,44265,,-5,2011-06-22 15:11:00,0.0,,United Kingdom
557778,21161,,-38,2011-06-22 15:11:00,0.0,,United Kingdom
557784,21421,damaged,-5,2011-06-22 15:49:00,0.0,,United Kingdom
557806,84706D,,-5,2011-06-23 10:32:00,0.0,,United Kingdom
557847,84387A,,11,2011-06-23 10:49:00,0.0,,United Kingdom
557851,85130A,,-23,2011-06-23 10:57:00,0.0,,United Kingdom
558032,22443,,-7,2011-06-24 12:14:00,0.0,,United Kingdom
558033,84876B,,-59,2011-06-24 12:15:00,0.0,,United Kingdom
558034,20658,,-78,2011-06-24 12:17:00,0.0,,United Kingdom
558238,22722,,-21,2011-06-27 15:04:00,0.0,,United Kingdom
558244,84796B,,-2,2011-06-27 15:52:00,0.0,,United Kingdom
558245,22734,FOUND,8,2011-06-27 16:28:00,0.0,,United Kingdom
558268,21351,damaged,-220,2011-06-28 10:17:00,0.0,,United Kingdom
558305,21027,,7,2011-06-28 10:59:00,0.0,,United Kingdom
558306,85232D,mix up with c,-118,2011-06-28 10:59:00,0.0,,United Kingdom
558307,22088,,-39,2011-06-28 11:02:00,0.0,,United Kingdom
558308,84576,,-10,2011-06-28 11:02:00,0.0,,United Kingdom
558309,85132B,,-42,2011-06-28 11:03:00,0.0,,United Kingdom
558318,85232A,,-14,2011-06-28 11:52:00,0.0,,United Kingdom
558340,22514,CHILDS GARDEN SPADE BLUE,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22431,WATERING CAN BLUE ELEPHANT,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22430,ENAMEL WATERING CAN CREAM,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22380,TOY TIDY SPACEBOY  ,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22357,KINGS CHOICE BISCUIT TIN,3,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22301,COFFEE MUG CAT + BIRD DESIGN,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,21556,CERAMIC STRAWBERRY MONEY BOX,2,2011-06-28 14:01:00,0.0,,United Kingdom
558340,21116,OWL DOORSTOP,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,85099F,JUMBO BAG STRAWBERRY,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,85099B,JUMBO BAG RED RETROSPOT,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22627,MINT KITCHEN SCALES,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,48184,DOORMAT ENGLISH ROSE ,3,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22692,DOORMAT WELCOME TO OUR HOME,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22684,FRENCH BLUE METAL DOOR SIGN 9,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22685,FRENCH BLUE METAL DOOR SIGN 0,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22683,FRENCH BLUE METAL DOOR SIGN 8,2,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22678,FRENCH BLUE METAL DOOR SIGN 3,2,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22686,FRENCH BLUE METAL DOOR SIGN No,4,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22680,FRENCH BLUE METAL DOOR SIGN 5,4,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22676,FRENCH BLUE METAL DOOR SIGN 1,3,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22627,MINT KITCHEN SCALES,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22626,BLACK KITCHEN SCALES,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22526,WHEELBARROW FOR CHILDREN ,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22430,ENAMEL WATERING CAN CREAM,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22515,CHILDS GARDEN SPADE PINK,3,2011-06-28 14:01:00,0.0,,United Kingdom
558342,20731,,1,2011-06-28 14:36:00,0.0,,United Kingdom
558343,84709B,,6,2011-06-28 14:44:00,0.0,,United Kingdom
558344,47013C,,4,2011-06-28 14:44:00,0.0,,United Kingdom
558345,21784,,6,2011-06-28 14:45:00,0.0,,United Kingdom
558346,35965,,3,2011-06-28 14:45:00,0.0,,United Kingdom
558369,21082,found,3,2011-06-28 15:40:00,0.0,,United Kingdom
558377,37423,,-17,2011-06-28 16:24:00,0.0,,United Kingdom
558378,79161A,,-13,2011-06-28 16:27:00,0.0,,United Kingdom
558379,22618,"mouldy, unsaleable.",-1681,2011-06-28 16:34:00,0.0,,United Kingdom
558445,22034,,-18,2011-06-29 13:39:00,0.0,,United Kingdom
558446,22164,,-80,2011-06-29 13:40:00,0.0,,United Kingdom
558448,22163,,-90,2011-06-29 13:40:00,0.0,,United Kingdom
558449,21807,,-35,2011-06-29 13:40:00,0.0,,United Kingdom
558450,21145,,40,2011-06-29 13:41:00,0.0,,United Kingdom
558451,21817,,-80,2011-06-29 13:41:00,0.0,,United Kingdom
558457,21147,?,-95,2011-06-29 13:59:00,0.0,,United Kingdom
558464,35966,,-20,2011-06-29 15:17:00,0.0,,United Kingdom
558476,84597B,damages,-6,2011-06-29 16:04:00,0.0,,United Kingdom
558477,84597C,,-1,2011-06-29 16:04:00,0.0,,United Kingdom
558520,21896,,-38,2011-06-30 10:25:00,0.0,,United Kingdom
558663,23574,,100,2011-07-01 10:44:00,0.0,,United Kingdom
558723,84865,damaged,-7,2011-07-01 14:28:00,0.0,,United Kingdom
558724,35966,,14,2011-07-01 14:30:00,0.0,,United Kingdom
558725,84944,found,37,2011-07-01 14:31:00,0.0,,United Kingdom
558728,20826,,-1,2011-07-01 14:50:00,0.0,,United Kingdom
558730,22060,damaged,-1,2011-07-01 14:51:00,0.0,,United Kingdom
558732,47341A,,-1,2011-07-01 14:55:00,0.0,,United Kingdom
558741,37444C,,-1,2011-07-01 15:52:00,0.0,,United Kingdom
558742,62043B,,-1,2011-07-01 15:56:00,0.0,,United Kingdom
558743,35810B,,-4,2011-07-01 15:56:00,0.0,,United Kingdom
558889,84857B,,24,2011-07-04 15:32:00,0.0,,United Kingdom
558890,84857C,,-24,2011-07-04 15:34:00,0.0,,United Kingdom
558913,84548,,11,2011-07-05 09:32:00,0.0,,United Kingdom
558914,84686,,11,2011-07-05 09:32:00,0.0,,United Kingdom
558915,20716,,4,2011-07-05 09:33:00,0.0,,United Kingdom
559037,82583,,10,2011-07-05 15:29:00,0.0,,United Kingdom
559147,84944,,147,2011-07-06 14:32:00,0.0,,United Kingdom
559296,23001,TRAVEL CARD WALLET DOTCOMGIFTSHOP,200,2011-07-07 12:35:00,0.0,,United Kingdom
559296,22616,PACK OF 12 LONDON TISSUES ,204,2011-07-07 12:35:00,0.0,,United Kingdom
559296,23298,SPOTTY BUNTING,170,2011-07-07 12:35:00,0.0,,United Kingdom
559314,84584,?,-50,2011-07-07 13:51:00,0.0,,United Kingdom
559335,21147,found,72,2011-07-07 15:57:00,0.0,,United Kingdom
559365,22451,,-3,2011-07-08 08:53:00,0.0,,United Kingdom
559373,16156S,,-110,2011-07-08 10:36:00,0.0,,United Kingdom
559374,22050,,-100,2011-07-08 10:37:00,0.0,,United Kingdom
559375,22051,?,-300,2011-07-08 10:37:00,0.0,,United Kingdom
559376,48116,,-35,2011-07-08 10:38:00,0.0,,United Kingdom
559377,23283,,17,2011-07-08 10:39:00,0.0,,United Kingdom
559378,21781,damages?,-39,2011-07-08 10:40:00,0.0,,United Kingdom
559379,79337,,-8,2011-07-08 10:42:00,0.0,,United Kingdom
559390,21700,,-110,2011-07-08 10:46:00,0.0,,United Kingdom
559398,21169,,-70,2011-07-08 10:48:00,0.0,,United Kingdom
559402,21635,,-8,2011-07-08 10:49:00,0.0,,United Kingdom
559405,22863,,-7,2011-07-08 10:50:00,0.0,,United Kingdom
559410,84341B,,-179,2011-07-08 10:51:00,0.0,,United Kingdom
559414,22855,,-4,2011-07-08 10:52:00,0.0,,United Kingdom
559423,71143,,-14,2011-07-08 12:06:00,0.0,,United Kingdom
559503,21763,,1,2011-07-08 15:06:00,0.0,,United Kingdom
559602,84686,,23,2011-07-11 11:26:00,0.0,,United Kingdom
559603,79337,,1,2011-07-11 11:27:00,0.0,,United Kingdom
559604,22084,,3,2011-07-11 11:27:00,0.0,,United Kingdom
559655,21166,?,-124,2011-07-11 12:57:00,0.0,,United Kingdom
559792,21067,,-66,2011-07-12 12:31:00,0.0,,United Kingdom
559825,21067,,23,2011-07-12 17:41:00,0.0,,United Kingdom
559943,21578,?,-251,2011-07-14 10:21:00,0.0,,United Kingdom
559946,21578,,200,2011-07-14 10:26:00,0.0,,United Kingdom
560037,22242,,-34,2011-07-14 14:00:00,0.0,,United Kingdom
560039,20713,wrongly marked. 23343 in box,-3100,2011-07-14 14:27:00,0.0,,United Kingdom
560040,23343,came coded as 20713,3100,2011-07-14 14:28:00,0.0,,United Kingdom
560091,44236,,-10,2011-07-14 17:03:00,0.0,,United Kingdom
560110,21673,,-40,2011-07-15 09:51:00,0.0,,United Kingdom
560111,84874B,,-3,2011-07-15 09:52:00,0.0,,United Kingdom
560112,21683,,-38,2011-07-15 09:52:00,0.0,,United Kingdom
560113,21865,,-40,2011-07-15 09:52:00,0.0,,United Kingdom
560114,75172,,-35,2011-07-15 09:53:00,0.0,,United Kingdom
560116,22084,,15,2011-07-15 10:09:00,0.0,,United Kingdom
560213,10123C,,-18,2011-07-15 15:05:00,0.0,,United Kingdom
560214,16162L,,-54,2011-07-15 15:07:00,0.0,,United Kingdom
560215,16162M,,-84,2011-07-15 15:08:00,0.0,,United Kingdom
560216,16162L,,30,2011-07-15 15:11:00,0.0,,United Kingdom
560218,16162M,alan hodge cant mamage this section,30,2011-07-15 15:12:00,0.0,,United Kingdom
560283,22624,IVORY KITCHEN SCALES,12,2011-07-18 08:32:00,0.0,,EIRE
560283,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-07-18 08:32:00,0.0,,EIRE
560328,35968,Found,63,2011-07-18 11:00:00,0.0,,United Kingdom
560329,35965,found,6,2011-07-18 11:07:00,0.0,,United Kingdom
560358,35965,dotcom,26,2011-07-18 11:46:00,0.0,,United Kingdom
560388,21635,,1,2011-07-18 13:12:00,0.0,,United Kingdom
560389,37444A,,1,2011-07-18 13:13:00,0.0,,United Kingdom
560399,82583,,17,2011-07-18 14:18:00,0.0,,United Kingdom
560400,21069,,6,2011-07-18 14:19:00,0.0,,United Kingdom
560401,84925F,,15,2011-07-18 14:19:00,0.0,,United Kingdom
560402,21067,,2,2011-07-18 14:19:00,0.0,,United Kingdom
560403,21272,,17,2011-07-18 14:19:00,0.0,,United Kingdom
560404,21472,,1,2011-07-18 14:20:00,0.0,,United Kingdom
560405,22080,,1,2011-07-18 14:20:00,0.0,,United Kingdom
560406,22088,,1,2011-07-18 14:21:00,0.0,,United Kingdom
560407,35653,,9,2011-07-18 14:21:00,0.0,,United Kingdom
560423,16169K,,-25,2011-07-18 15:15:00,0.0,,United Kingdom
560424,21503,,-84,2011-07-18 15:15:00,0.0,,United Kingdom
560425,81950B,,-23,2011-07-18 15:15:00,0.0,,United Kingdom
560427,84629,,-2,2011-07-18 15:16:00,0.0,,United Kingdom
560428,21634,,-169,2011-07-18 15:17:00,0.0,,United Kingdom
560429,85086A,,6,2011-07-18 15:17:00,0.0,,United Kingdom
560440,84029E,,-1,2011-07-18 16:36:00,0.0,,United Kingdom
560565,82583,FBA,160,2011-07-19 13:44:00,0.0,,United Kingdom
560578,22034,,12,2011-07-19 15:12:00,0.0,,United Kingdom
560583,17096,,-7,2011-07-19 15:31:00,0.0,,United Kingdom
560600,18007,,-2834,2011-07-19 17:04:00,0.0,,United Kingdom
560717,84576,damaged,-3,2011-07-20 13:28:00,0.0,,United Kingdom
560719,84877A,,-21,2011-07-20 13:30:00,0.0,,United Kingdom
560722,16049,,-31,2011-07-20 13:37:00,0.0,,United Kingdom
560730,84797B,,-2,2011-07-20 14:53:00,0.0,,United Kingdom
560737,84798B,,-109,2011-07-20 15:34:00,0.0,,United Kingdom
560819,21686,,2,2011-07-21 10:53:00,0.0,,United Kingdom
560830,81953B,,-6,2011-07-21 12:03:00,0.0,,United Kingdom
560831,81950V,,-1,2011-07-21 12:04:00,0.0,,United Kingdom
560857,35819P,,108,2011-07-21 13:21:00,0.0,,United Kingdom
560867,21891,,-21,2011-07-21 14:10:00,0.0,,United Kingdom
560889,84789,,1,2011-07-21 16:42:00,0.0,,United Kingdom
560890,84402B,,1,2011-07-21 16:43:00,0.0,,United Kingdom
560923,22777,,-14,2011-07-22 08:54:00,0.0,,United Kingdom
560939,84907,,-3,2011-07-22 11:20:00,0.0,,United Kingdom
560940,72127,,-53,2011-07-22 11:20:00,0.0,,United Kingdom
560941,85230E,,-178,2011-07-22 11:21:00,0.0,,United Kingdom
560986,23084,,24,2011-07-22 13:03:00,0.0,,United Kingdom
561086,15036,,-530,2011-07-25 09:32:00,0.0,,United Kingdom
561103,85103,stock creditted wrongly,-32,2011-07-25 11:23:00,0.0,,United Kingdom
561107,84763,,-5,2011-07-25 11:42:00,0.0,,United Kingdom
561108,46775D,,-7,2011-07-25 11:43:00,0.0,,United Kingdom
561110,85087,,-16,2011-07-25 11:44:00,0.0,,United Kingdom
561249,DCGS0073,ebay,-4,2011-07-26 11:51:00,0.0,,United Kingdom
561250,DCGS0071,,-2,2011-07-26 11:51:00,0.0,,United Kingdom
561251,DCGS0070,,-8,2011-07-26 11:51:00,0.0,,United Kingdom
561252,DCGS0069,ebay,-5,2011-07-26 11:52:00,0.0,,United Kingdom
561253,DCGS0068,ebay,-10,2011-07-26 11:52:00,0.0,,United Kingdom
561254,DCGS0067,ebay,-11,2011-07-26 11:52:00,0.0,,United Kingdom
561255,DCGS0066P,,-3,2011-07-26 11:52:00,0.0,,United Kingdom
561256,DCGS0003,ebay,-7,2011-07-26 11:53:00,0.0,,United Kingdom
561271,10080,,170,2011-07-26 12:18:00,0.0,,United Kingdom
561282,21868,,13,2011-07-26 12:24:00,0.0,,United Kingdom
561284,22167, OVAL WALL MIRROR DIAMANTE ,1,2011-07-26 12:24:00,0.0,16818.0,United Kingdom
561323,81952B,,11,2011-07-26 13:03:00,0.0,,United Kingdom
561326,21294,damaged,-227,2011-07-26 13:50:00,0.0,,United Kingdom
561327,85213,,36,2011-07-26 13:54:00,0.0,,United Kingdom
561354,21792,,-8,2011-07-26 14:50:00,0.0,,United Kingdom
561361,21294,,100,2011-07-26 15:40:00,0.0,,United Kingdom
561362,84415A,,-11,2011-07-26 15:41:00,0.0,,United Kingdom
561364,84415B,,-4,2011-07-26 15:42:00,0.0,,United Kingdom
561365,84595E,,10,2011-07-26 15:44:00,0.0,,United Kingdom
561392,79161A,,15,2011-07-27 10:09:00,0.0,,United Kingdom
561475,84584,,-3,2011-07-27 13:29:00,0.0,,United Kingdom
561476,21839,,-36,2011-07-27 13:29:00,0.0,,United Kingdom
561477,40046A,,20,2011-07-27 13:30:00,0.0,,United Kingdom
561478,20954,,-2,2011-07-27 13:32:00,0.0,,United Kingdom
561479,21594,,-1,2011-07-27 13:32:00,0.0,,United Kingdom
561480,21858,,-12,2011-07-27 13:32:00,0.0,,United Kingdom
561481,20684,,-27,2011-07-27 13:38:00,0.0,,United Kingdom
561482,21432,,-2,2011-07-27 13:39:00,0.0,,United Kingdom
561483,77079,,4,2011-07-27 13:40:00,0.0,,United Kingdom
561484,77081,,-39,2011-07-27 13:41:00,0.0,,United Kingdom
561486,21765,,-2,2011-07-27 13:48:00,0.0,,United Kingdom
561487,22168,,-1,2011-07-27 13:51:00,0.0,,United Kingdom
561489,84905,,-2,2011-07-27 13:52:00,0.0,,United Kingdom
561490,21275,,3,2011-07-27 13:54:00,0.0,,United Kingdom
561491,21781,,-2,2011-07-27 13:56:00,0.0,,United Kingdom
561492,22528,,-1,2011-07-27 13:57:00,0.0,,United Kingdom
561493,84761,,-11,2011-07-27 13:59:00,0.0,,United Kingdom
561494,18097A,,-23,2011-07-27 14:04:00,0.0,,United Kingdom
561495,79336,,36,2011-07-27 14:06:00,0.0,,United Kingdom
561496,17090D,,-10,2011-07-27 14:08:00,0.0,,United Kingdom
561497,21609,,38,2011-07-27 14:09:00,0.0,,United Kingdom
561498,21610,,-14,2011-07-27 14:10:00,0.0,,United Kingdom
561499,72709,,52,2011-07-27 14:11:00,0.0,,United Kingdom
561500,85040B,,-1,2011-07-27 14:12:00,0.0,,United Kingdom
561501,21278,,-1,2011-07-27 14:13:00,0.0,,United Kingdom
561503,22194,,-4,2011-07-27 14:14:00,0.0,,United Kingdom
561504,21361,,-7,2011-07-27 14:15:00,0.0,,United Kingdom
561505,84925D,,-12,2011-07-27 14:16:00,0.0,,United Kingdom
561506,72051S,,-1,2011-07-27 14:18:00,0.0,,United Kingdom
561523,20973,,-45,2011-07-27 17:38:00,0.0,,United Kingdom
561524,16020C,,-2,2011-07-27 17:39:00,0.0,,United Kingdom
561525,84466,,-1,2011-07-27 17:40:00,0.0,,United Kingdom
561526,21051,,-2,2011-07-27 17:40:00,0.0,,United Kingdom
561527,20666,,-5,2011-07-27 17:40:00,0.0,,United Kingdom
561536,84927E,,-2,2011-07-28 09:58:00,0.0,,United Kingdom
561538,84927D,,-1,2011-07-28 09:58:00,0.0,,United Kingdom
561539,79026B,,-1,2011-07-28 10:08:00,0.0,,United Kingdom
561540,84279B,,-1,2011-07-28 10:08:00,0.0,,United Kingdom
561541,21658,,-1,2011-07-28 10:09:00,0.0,,United Kingdom
561543,22202,,-1,2011-07-28 10:10:00,0.0,,United Kingdom
561553,21392,,-29,2011-07-28 10:20:00,0.0,,United Kingdom
561555,37477B,,-11,2011-07-28 10:21:00,0.0,,United Kingdom
561557,37477C,,-31,2011-07-28 10:21:00,0.0,,United Kingdom
561565,35965,,18,2011-07-28 10:23:00,0.0,,United Kingdom
561609,47589,,-1,2011-07-28 12:24:00,0.0,,United Kingdom
561639,84799,,-346,2011-07-28 14:58:00,0.0,,United Kingdom
561640,84802B,,-125,2011-07-28 14:58:00,0.0,,United Kingdom
561652,84847,,2,2011-07-28 15:50:00,0.0,,United Kingdom
561660,22502,,1,2011-07-28 16:18:00,0.0,,United Kingdom
561663,22501,incorrectly put back into stock,-108,2011-07-28 16:40:00,0.0,,United Kingdom
561665,22171,?,142,2011-07-28 16:55:00,0.0,,United Kingdom
561666,22502,,30,2011-07-28 16:59:00,0.0,,United Kingdom
561668,44091A,,-2,2011-07-28 17:03:00,0.0,,United Kingdom
561669,22960,JAM MAKING SET WITH JARS,11,2011-07-28 17:09:00,0.0,12507.0,Spain
561673,23134,,107,2011-07-28 17:20:00,0.0,,United Kingdom
561674,21445,,1,2011-07-28 17:20:00,0.0,,United Kingdom
561805,23284,,-15,2011-07-29 14:42:00,0.0,,United Kingdom
561812,84944,,8,2011-07-29 15:25:00,0.0,,United Kingdom
561916,M,Manual,1,2011-08-01 11:44:00,0.0,15581.0,United Kingdom
561918,85127,,-6,2011-08-01 12:05:00,0.0,,United Kingdom
561919,85017B,,-188,2011-08-01 12:08:00,0.0,,United Kingdom
561920,84352,Damages/samples,-52,2011-08-01 12:10:00,0.0,,United Kingdom
561921,22044,,-240,2011-08-01 12:11:00,0.0,,United Kingdom
561924,22042,,-197,2011-08-01 12:27:00,0.0,,United Kingdom
561927,22740,?,-1060,2011-08-01 12:49:00,0.0,,United Kingdom
562134,22722,,1,2011-08-03 09:50:00,0.0,,United Kingdom
562135,84847,,1,2011-08-03 09:50:00,0.0,,United Kingdom
562164,21257,?,-94,2011-08-03 12:08:00,0.0,,United Kingdom
562212,21187,,-97,2011-08-03 13:28:00,0.0,,United Kingdom
562215,21147,,100,2011-08-03 13:45:00,0.0,,United Kingdom
562278,21391,Sold as 1 on dotcom,-342,2011-08-04 10:27:00,0.0,,United Kingdom
562279,21391,,-26,2011-08-04 10:28:00,0.0,,United Kingdom
562352,21735,damages,-59,2011-08-04 13:12:00,0.0,,United Kingdom
562382,22927,?,-40,2011-08-04 15:36:00,0.0,,United Kingdom
562383,22523,?,-90,2011-08-04 15:37:00,0.0,,United Kingdom
562384,23175,,-44,2011-08-04 15:41:00,0.0,,United Kingdom
562385,47559B,,-84,2011-08-04 15:42:00,0.0,,United Kingdom
562386,84596L,,-21,2011-08-04 15:43:00,0.0,,United Kingdom
562390,21246,,-92,2011-08-04 16:00:00,0.0,,United Kingdom
562391,22854,,-40,2011-08-04 16:02:00,0.0,,United Kingdom
562463,85152,,-6,2011-08-05 11:30:00,0.0,,United Kingdom
562464,20701,,-24,2011-08-05 11:31:00,0.0,,United Kingdom
562544,84920,,-9,2011-08-05 15:46:00,0.0,,United Kingdom
562546,20694,?,-110,2011-08-05 15:46:00,0.0,,United Kingdom
562547,21918,,-343,2011-08-05 15:49:00,0.0,,United Kingdom
562548,23084,,-84,2011-08-05 16:00:00,0.0,,United Kingdom
562653,21359,,-30,2011-08-08 13:35:00,0.0,,United Kingdom
562714,22501,,64,2011-08-08 15:23:00,0.0,,United Kingdom
562785,21033,,-455,2011-08-09 13:32:00,0.0,,United Kingdom
562855,84800M,,-124,2011-08-10 10:16:00,0.0,,United Kingdom
562945,79000,,425,2011-08-11 09:35:00,0.0,,United Kingdom
562973,23157,SET OF 6 NATIVITY MAGNETS ,240,2011-08-11 11:42:00,0.0,14911.0,EIRE
563015,46000M,POLYESTER FILLER PAD 45x45cm,160,2011-08-11 12:24:00,0.0,,United Kingdom
563015,46000S,POLYESTER FILLER PAD 40x40cm,220,2011-08-11 12:24:00,0.0,,United Kingdom
563101,22084,,1,2011-08-12 10:07:00,0.0,,United Kingdom
563102,21359,,1,2011-08-12 10:07:00,0.0,,United Kingdom
563105,22194,,2,2011-08-12 10:15:00,0.0,,United Kingdom
563106,21658,,3,2011-08-12 10:15:00,0.0,,United Kingdom
563108,21033,,37,2011-08-12 10:18:00,0.0,,United Kingdom
563148,21033,,-37,2011-08-12 11:35:00,0.0,,United Kingdom
A563186,B,Adjust bad debt,1,2011-08-12 14:51:00,-11062.06,,United Kingdom
A563187,B,Adjust bad debt,1,2011-08-12 14:52:00,-11062.06,,United Kingdom
563244,22740,,-36,2011-08-15 10:49:00,0.0,,United Kingdom
563359,23084,,20,2011-08-15 14:56:00,0.0,,United Kingdom
563445,85049D,,1,2011-08-16 14:18:00,0.0,,United Kingdom
563447,21033,,50,2011-08-16 14:25:00,0.0,,United Kingdom
563449,85152,,2,2011-08-16 14:28:00,0.0,,United Kingdom
563452,21033,,12,2011-08-16 14:34:00,0.0,,United Kingdom
563453,21033,taig adjust no stock,-24,2011-08-16 14:34:00,0.0,,United Kingdom
563568,20774,,12,2011-08-17 14:45:00,0.0,,United Kingdom
563650,79163,,-156,2011-08-18 10:43:00,0.0,,United Kingdom
563652,22461,,-36,2011-08-18 10:43:00,0.0,,United Kingdom
563700,85106,,-553,2011-08-18 13:55:00,0.0,,United Kingdom
563701,85106,,20,2011-08-18 13:55:00,0.0,,United Kingdom
563702,85107,,65,2011-08-18 13:55:00,0.0,,United Kingdom
563704,37342,,-66,2011-08-18 14:03:00,0.0,,United Kingdom
563715,90120D,,-18,2011-08-18 16:08:00,0.0,,United Kingdom
564220,20684,,1,2011-08-24 09:34:00,0.0,,United Kingdom
564229,82583,amazon,20,2011-08-24 10:20:00,0.0,,United Kingdom
564530,22683,FRENCH BLUE METAL DOOR SIGN 8,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22681,FRENCH BLUE METAL DOOR SIGN 6,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22679,FRENCH BLUE METAL DOOR SIGN 4,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22678,FRENCH BLUE METAL DOOR SIGN 3,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22677,FRENCH BLUE METAL DOOR SIGN 2,4,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21172,PARTY METAL SIGN ,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21116,OWL DOORSTOP,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22692,DOORMAT WELCOME TO OUR HOME,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22686,FRENCH BLUE METAL DOOR SIGN No,2,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22627,MINT KITCHEN SCALES,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22427,ENAMEL FLOWER JUG CREAM,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22366,DOORMAT AIRMAIL ,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22365,DOORMAT RESPECTABLE HOUSE,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22363,GLASS JAR MARMALADE ,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22359,GLASS JAR KINGS CHOICE,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22357,KINGS CHOICE BISCUIT TIN,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21899,GARAGE KEY FOB,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21900,"KEY FOB , SHED",1,2011-08-25 14:57:00,0.0,,United Kingdom
